Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
1011.76,0.023144165,0.023279685,-1.99E-06
1011.78,0.02310671,0.023266517,-5.42E-05
1011.8,0.023090131,0.023294401,1.23E-06
1011.82,0.023132652,0.023296105,-1.47E-05
1011.84,0.023112697,0.023283713,-6.34E-05
1011.86,0.023114539,0.023274108,-3.57E-05
1011.88,0.023146161,0.023274263,2.10E-05
1011.9,0.023093355,0.023287121,-3.13E-05
1011.92,0.023090438,0.023280304,-5.63E-05
1011.94,0.023087829,0.023261405,-1.07E-05
1011.96,0.02309182,0.023273179,-3.07E-07
1011.98,0.023102258,0.023276432,-3.31E-05
1012,0.02308,0.023286036,-1.90E-05
1012.02,0.023063882,0.023281544,-4.56E-05
1012.04,0.023098267,0.023275037,-3.53E-06
1012.06,0.023113925,0.02327101,-9.97E-06
1012.08,0.023113464,0.023252265,-5.15E-05
1012.1,0.023103333,0.023275502,-3.28E-05
1012.12,0.023096271,0.023290529,1.47E-05
1012.14,0.023114385,0.023292078,-2.91E-05
1012.16,0.02313649,0.023276122,-6.54E-05
1012.18,0.023114846,0.02327984,1.99E-05
1012.2,0.02308046,0.023281079,-5.26E-05
1012.22,0.023116227,0.023300443,-4.30E-05
1012.24,0.023084605,0.023292542,1.69E-05
1012.26,0.023088903,0.023285571,-2.09E-05
1012.28,0.023133266,0.023283093,-4.97E-05
1012.3,0.023090285,0.023280924,-6.06E-05
1012.32,0.023085833,0.023282783,2.72E-05
1012.34,0.023114692,0.023262645,6.44E-06
1012.36,0.023103026,0.0232707,-5.51E-05
1012.38,0.023115613,0.023276122,-5.74E-05
1012.4,0.023099802,0.023282938,2.26E-05
1012.42,0.023092587,0.02326977,-5.54E-05
1012.44,0.023103947,0.023256448,-2.84E-05
1012.46,0.023069408,0.023286036,5.22E-05
1012.48,0.023091513,0.023275812,-0.000103702
1012.5,0.023097192,0.023289444,-1.43E-05
1012.52,0.023109626,0.023284642,-2.76E-05
1012.54,0.023103793,0.023275812,2.30E-05
1012.56,0.023104561,0.023283558,-2.53E-05
1012.58,0.023113157,0.023278291,-8.02E-05
1012.6,0.023116841,0.023295486,-8.44E-06
1012.62,0.023150919,0.023292697,-1.10E-05
1012.64,0.023113925,0.023267447,-2.90E-05
1012.66,0.02309535,0.023294401,-9.51E-06
1012.68,0.023111468,0.023273333,-5.20E-05
1012.7,0.023085987,0.023286346,-1.40E-05
1012.72,0.023084759,0.023273333,-1.75E-05
1012.74,0.023112697,0.02325273,-3.45E-05
1012.76,0.023050066,0.023293007,3.24E-05
1012.78,0.023099956,0.023274573,-8.08E-05
1012.8,0.023077544,0.023302302,-2.13E-05
1012.82,0.023071557,0.023248393,7.36E-06
1012.84,0.023144779,0.023259546,-6.90E-06
1012.86,0.023100416,0.02327132,-3.59E-05
1012.88,0.023079846,0.0232786,-4.69E-05
1012.9,0.023099035,0.023298429,-4.60E-05
1012.92,0.02318116,0.023279065,8.44E-06
1012.94,0.023103486,0.02326249,-7.67E-06
1012.96,0.023096885,0.023287275,-2.62E-05
1012.98,0.023086447,0.023296105,-3.96E-05
1013,0.023060658,0.023294556,-4.25E-05
1013.02,0.023162125,0.023281699,-9.05E-06
1013.04,0.023121446,0.023266827,-8.44E-06
1013.06,0.023039781,0.023282008,-6.17E-05
1013.08,0.023080307,0.023301837,-3.07E-06
1013.1,0.023109626,0.023295021,-3.07E-07
1013.12,0.023110087,0.023245604,-5.00E-05
1013.14,0.023143398,0.023272559,-4.43E-05
1013.16,0.02308,0.023273024,2.76E-06
1013.18,0.023051908,0.023291303,-6.14E-06
1013.2,0.02311853,0.023276432,-7.30E-05
1013.22,0.02310057,0.023268996,9.05E-06
1013.24,0.023101337,0.023269151,-1.09E-05
1013.26,0.023123442,0.023268376,-3.70E-05
1013.28,0.023060965,0.023301218,-5.05E-05
1013.3,0.023082302,0.023266517,-1.92E-05
1013.32,0.02314263,0.023270855,3.25E-05
1013.34,0.023108859,0.023269925,-4.94E-05
1013.36,0.02310671,0.023289444,-6.60E-05
1013.38,0.023118376,0.023284177,8.44E-06
1013.4,0.023094429,0.023297345,5.22E-06
1013.42,0.023126666,0.023279685,-7.87E-05
1013.44,0.023125437,0.023294866,-7.06E-06
1013.46,0.023099802,0.023281079,-1.75E-05
1013.48,0.023073246,0.023294092,-3.18E-05
1013.5,0.023081074,0.023281544,-1.10E-05
1013.52,0.023094122,0.023264039,-1.90E-05
1013.54,0.023082302,0.023298274,-4.02E-05
1013.56,0.023068947,0.023266982,-2.38E-05
1013.58,0.023091666,0.023300908,-2.56E-05
1013.6,0.023122981,0.023265898,-1.10E-05
1013.62,0.023086908,0.023277826,2.35E-05
1013.64,0.0231041,0.023279375,-9.14E-05
1013.66,0.023162125,0.023248083,-3.18E-05
1013.68,0.02310978,0.02326218,-4.14E-06
1013.7,0.023126205,0.023274418,0
1013.72,0.023129889,0.023263729,-3.61E-05
1013.74,0.02305068,0.023302457,-4.72E-05
1013.76,0.023135722,0.023292697,-1.03E-05
1013.78,0.023144165,0.023262335,-2.72E-05
1013.8,0.023046382,0.023281699,-1.04E-05
1013.82,0.023066645,0.023268221,-1.01E-05
1013.84,0.023045922,0.023308498,-4.34E-05
1013.86,0.023082763,0.023304626,-5.32E-05
1013.88,0.023124209,0.023289134,-9.97E-06
1013.9,0.023112543,0.02329719,5.92E-05
1013.92,0.023106403,0.023271784,-8.99E-05
1013.94,0.023071097,0.023263419,-6.84E-05
1013.96,0.023090438,0.023279375,3.22E-05
1013.98,0.023152915,0.023279685,-2.95E-05
1014,0.02316059,0.023265898,-3.74E-05
1014.02,0.023112543,0.023284022,-2.73E-05
1014.04,0.023064496,0.023300443,-3.25E-05
1014.06,0.023083223,0.023300598,6.44E-06
1014.08,0.023143091,0.023232127,-3.97E-05
1014.1,0.023110547,0.023257378,-1.06E-05
1014.12,0.023119297,0.023263264,-1.86E-05
1014.14,0.023059123,0.023300443,-6.86E-05
1014.16,0.023081535,0.023304161,2.61E-06
1014.18,0.023137104,0.023271784,1.50E-05
1014.2,0.023110087,0.023263264,-6.15E-05
1014.22,0.023120832,0.023254899,-4.76E-05
1014.24,0.02304101,0.023313456,1.93E-05
1014.26,0.02305943,0.023301527,-7.82E-06
1014.28,0.02311899,0.023287121,-6.21E-05
1014.3,0.023131424,0.023268376,-4.60E-05
1014.32,0.023086294,0.02328898,3.05E-05
1014.34,0.023070483,0.023282938,-3.14E-05
1014.36,0.023082302,0.023306794,-4.49E-05
1014.38,0.023100723,0.02328867,-1.38E-05
1014.4,0.023152761,0.023268686,-1.78E-05
1014.42,0.023153989,0.023272559,-4.96E-05
1014.44,0.02311592,0.023252111,-2.91E-05
1014.46,0.023085066,0.023316089,4.05E-05
1014.48,0.023110547,0.023258152,-5.91E-05
1014.5,0.023107784,0.023249167,-4.74E-05
1014.52,0.023141863,0.023259391,-5.65E-05
1014.54,0.023120065,0.023274883,3.93E-05
1014.56,0.02301476,0.023304006,9.82E-06
1014.58,0.023087982,0.023257532,-8.71E-05
1014.6,0.023092434,0.023300443,5.68E-06
1014.62,0.023095043,0.023242661,-7.93E-05
1014.64,0.023084298,0.023285107,5.72E-05
1014.66,0.023051908,0.023306485,-4.42E-05
1014.68,0.023126205,0.023311597,-2.67E-05
1014.7,0.023101184,0.023308189,-2.32E-05
1014.72,0.023133727,0.023282163,-6.27E-05
1014.74,0.023153529,0.023292233,-5.52E-06
1014.76,0.023107631,0.023276432,-9.82E-06
1014.78,0.023079232,0.023293162,-2.45E-06
1014.8,0.023123902,0.02330602,-8.25E-05
1014.82,0.023149231,0.023282473,-1.44E-05
1014.84,0.023126819,0.023256138,3.84E-06
1014.86,0.023117302,0.023263884,-2.78E-05
1014.88,0.023064035,0.023276587,-2.29E-05
1014.9,0.02305022,0.02327039,-3.36E-05
1014.92,0.023124209,0.023248393,-1.06E-05
1014.94,0.023124977,0.023253969,-3.77E-05
1014.96,0.023077851,0.023264194,-9.82E-06
1014.98,0.02305943,0.023282163,-1.61E-05
1015,0.023045615,0.023281854,-3.37E-05
1015.02,0.023116227,0.023287585,-2.84E-05
1015.04,0.023136029,0.02325273,-1.33E-05
1015.06,0.02309182,0.023302457,1.12E-05
1015.08,0.023103179,0.023309738,-0.000106617
1015.1,0.023077544,0.023299978,1.44E-05
1015.12,0.023130503,0.023302767,1.23E-06
1015.14,0.023141863,0.023276896,-3.70E-05
1015.16,0.023115153,0.023290374,-2.21E-05
1015.18,0.023107477,0.023295951,-7.46E-05
1015.2,0.023120679,0.023301682,1.61E-05
1015.22,0.02310717,0.023269306,-2.59E-05
1015.24,0.02309182,0.023268686,-3.19E-05
1015.26,0.023131117,0.023284022,1.01E-05
1015.28,0.023091359,0.023244985,-5.89E-05
1015.3,0.023064035,0.023273179,-1.10E-05
1015.32,0.02310671,0.023246998,-6.57E-05
1015.34,0.023106403,0.023270545,4.79E-05
1015.36,0.023061119,0.023266207,-2.52E-05
1015.38,0.023117455,0.023256138,-6.44E-05
1015.4,0.023067566,0.023289289,-1.14E-05
1015.42,0.023090899,0.023282473,-3.19E-05
1015.44,0.023128354,0.023275657,2.59E-05
1015.46,0.023082609,0.023282318,-7.44E-05
1015.48,0.023109319,0.023310357,-2.78E-05
1015.5,0.023113925,0.023291458,-1.26E-05
1015.52,0.023101644,0.023311132,-1.37E-05
1015.54,0.023135415,0.023288825,-7.10E-05
1015.56,0.023138025,0.023310048,2.06E-05
1015.58,0.023100109,0.023295486,-4.45E-06
1015.6,0.023115153,0.023278291,-9.47E-05
1015.62,0.023114999,0.023268686,-3.22E-06
1015.64,0.023107477,0.023255519,-9.05E-06
1015.66,0.02308614,0.023281854,-1.03E-05
1015.68,0.023103793,0.023290684,-2.93E-05
1015.7,0.023092434,0.023266827,-2.95E-05
1015.72,0.023091973,0.023246534,-2.62E-05
1015.74,0.023081995,0.023250406,-2.73E-05
1015.76,0.023060965,0.023247618,-9.82E-06
1015.78,0.023069869,0.023282938,-2.50E-05
1015.8,0.023105942,0.02327953,1.07E-05
1015.82,0.023124516,0.023289289,-5.31E-05
1015.84,0.023101491,0.023273953,-8.35E-05
1015.86,0.023117916,0.023284642,3.36E-05
1015.88,0.02308614,0.023287275,-1.44E-05
1015.9,0.0231041,0.023273024,-4.86E-05
1015.92,0.023144165,0.023324764,-2.29E-05
1015.94,0.023141556,0.023298429,-3.50E-05
1015.96,0.023103947,0.023298739,-1.72E-05
1015.98,0.023100723,0.02330571,-2.78E-05
1016,0.023120218,0.023270235,-1.86E-05
1016.02,0.023085066,0.023278446,5.06E-06
1016.04,0.023089057,0.023283867,-6.00E-05
1016.06,0.023120525,0.023270545,-5.65E-05
1016.08,0.02308921,0.023286656,2.62E-05
1016.1,0.023079539,0.023268686,-8.44E-06
1016.12,0.023093201,0.023246534,-3.96E-05
1016.14,0.02309796,0.023243126,-3.62E-05
1016.16,0.023085066,0.023257068,-1.67E-05
1016.18,0.023112083,0.023271474,-1.52E-05
1016.2,0.023098574,0.023258307,-3.14E-05
1016.22,0.02305943,0.02329688,-2.58E-05
1016.24,0.023135876,0.023284487,-2.47E-05
1016.26,0.023099035,0.023286656,5.06E-06
1016.28,0.023099495,0.023283867,-4.72E-05
1016.3,0.023127894,0.023269616,-3.56E-05
1016.32,0.023096118,0.023327553,4.60E-06
1016.34,0.023137411,0.023287585,-7.85E-05
1016.36,0.023130964,0.023296105,3.02E-05
1016.38,0.023107631,0.023310357,-5.42E-05
1016.4,0.023130503,0.023293317,5.98E-06
1016.42,0.023099495,0.023272559,-5.72E-05
1016.44,0.02309182,0.02329719,-3.02E-05
1016.46,0.023093815,0.023254589,-2.41E-05
1016.48,0.023069408,0.023258617,-2.22E-05
1016.5,0.023085219,0.023304316,4.19E-05
1016.52,0.023089671,0.023260786,-0.000103856
1016.54,0.023070022,0.023294092,4.16E-05
1016.56,0.023102872,0.023240492,-8.35E-05
1016.58,0.023107477,0.023251181,5.52E-06
1016.6,0.023083223,0.023257687,-4.45E-06
1016.62,0.023113771,0.023281544,-2.45E-05
1016.64,0.023130503,0.023273953,-7.23E-05
1016.66,0.023132038,0.023293007,4.76E-06
1016.68,0.023136643,0.023286036,-5.52E-06
1016.7,0.023108245,0.023269306,-6.32E-05
1016.72,0.023101644,0.023305865,1.55E-05
1016.74,0.023099956,0.023283713,-6.87E-05
1016.76,0.023117916,0.023314385,1.61E-05
1016.78,0.023125284,0.023288515,-4.48E-05
1016.8,0.023079539,0.023312526,-2.39E-05
1016.82,0.023112697,0.023275347,-3.13E-05
1016.84,0.023087675,0.023277051,-2.45E-05
1016.86,0.023073706,0.023276896,3.68E-06
1016.88,0.023123749,0.023272404,-4.00E-05
1016.9,0.02308046,0.023291303,5.52E-06
1016.92,0.023098267,0.023256603,-8.25E-05
1016.94,0.023123442,0.023275812,1.58E-05
1016.96,0.023079232,0.023249787,-2.65E-05
1016.98,0.02308614,0.0232439,-3.56E-05
1017,0.023095657,0.0232707,6.29E-06
1017.02,0.023106863,0.023290374,-3.34E-05
1017.04,0.023118837,0.023262645,-2.01E-05
1017.06,0.02315184,0.023259701,-9.16E-05
1017.08,0.023069255,0.023311442,4.36E-05
1017.1,0.023104714,0.023264349,-5.97E-05
1017.12,0.023117762,0.023289444,1.61E-05
1017.14,0.023128354,0.023292078,-6.96E-05
1017.16,0.023171029,0.023289909,-5.34E-05
1017.18,0.023075088,0.023326623,3.85E-05
1017.2,0.023095197,0.023299978,-4.76E-05
1017.22,0.023109166,0.023274418,-1.03E-05
1017.24,0.023090745,0.023270855,-2.73E-05
1017.26,0.023104561,0.02326249,-1.63E-05
1017.28,0.023062347,0.02328867,-4.54E-05
1017.3,0.023081688,0.023308963,-1.73E-05
1017.32,0.023116534,0.023256448,-4.14E-06
1017.34,0.023107477,0.023279995,-2.79E-05
1017.36,0.023120832,0.023242816,-5.86E-05
1017.38,0.023095657,0.023241731,-6.29E-06
1017.4,0.023099956,0.023264194,2.15E-06
1017.42,0.023127126,0.023260011,-2.04E-05
1017.44,0.023113004,0.023273488,-3.16E-05
1017.46,0.023134494,0.02328805,-3.33E-05
1017.48,0.023101491,0.023281389,-5.88E-05
1017.5,0.023081381,0.023272249,4.30E-06
1017.52,0.023113464,0.023272869,-1.18E-05
1017.54,0.023074013,0.023287121,-1.03E-05
1017.56,0.023098881,0.023313146,-5.23E-05
1017.58,0.023132806,0.023279065,-4.56E-05
1017.6,0.023103486,0.023317173,1.15E-05
1017.62,0.023098421,0.023298274,-2.44E-05
1017.64,0.023097807,0.023279685,-2.85E-05
1017.66,0.023092741,0.023276741,-6.60E-05
1017.68,0.023126973,0.023237394,1.99E-05
1017.7,0.023130043,0.023301682,-9.36E-06
1017.72,0.023104407,0.02328774,-7.42E-05
1017.74,0.023111315,0.0232707,2.30E-06
1017.76,0.023107017,0.023263729,-2.15E-06
1017.78,0.023104407,0.023258307,-6.69E-05
1017.8,0.023138025,0.02325273,-3.08E-05
1017.82,0.023085833,0.02327922,3.25E-05
1017.84,0.023095504,0.023286656,-2.75E-05
1017.86,0.023137257,0.023250716,-7.62E-05
1017.88,0.023113925,0.023264968,-9.66E-06
1017.9,0.023115153,0.023265743,-1.32E-05
1017.92,0.023082149,0.023290064,-4.60E-07
1017.94,0.023099342,0.02328867,-3.91E-05
1017.96,0.023113771,0.023292078,-2.73E-05
1017.98,0.023101337,0.023295021,-3.94E-05
1018,0.023092127,0.023287895,1.07E-06
1018.02,0.023105482,0.023275812,-3.47E-05
1018.04,0.023087522,0.023316864,-1.37E-05
1018.06,0.023105789,0.023293472,-5.28E-05
1018.08,0.023117148,0.023261095,-3.28E-05
1018.1,0.023110547,0.023289754,2.82E-05
1018.12,0.023128661,0.023277206,-5.34E-05
1018.14,0.023097039,0.023275657,-2.09E-05
1018.16,0.023116995,0.023273798,-2.67E-05
1018.18,0.023139406,0.023263109,-1.21E-05
1018.2,0.023131885,0.023257378,-5.86E-05
1018.22,0.023097039,0.023246998,1.53E-06
1018.24,0.023078158,0.023284022,-2.29E-05
1018.26,0.023126666,0.023280769,-2.13E-05
1018.28,0.023128047,0.023235535,-2.42E-05
1018.3,0.023080153,0.023277826,-2.35E-05
1018.32,0.023092741,0.023294092,-3.21E-05
1018.34,0.023075855,0.023267137,-2.27E-05
1018.36,0.023105482,0.023268531,-1.07E-05
1018.38,0.023107784,0.023294401,4.91E-06
1018.4,0.023084605,0.023315005,-5.09E-05
1018.42,0.023103333,0.023282008,-6.96E-05
1018.44,0.023128968,0.023275657,1.20E-05
1018.46,0.023116534,0.023299978,-1.33E-05
1018.48,0.023116688,0.023269306,-3.16E-05
1018.5,0.023119758,0.023302767,-1.17E-05
1018.52,0.023118223,0.023287895,-4.96E-05
1018.54,0.023157827,0.023275812,-2.47E-05
1018.56,0.023117302,0.02327132,-3.53E-06
1018.58,0.02310671,0.023281854,-3.59E-05
1018.6,0.023099188,0.023273333,-2.76E-05
1018.62,0.02309489,0.023246379,-4.60E-05
1018.64,0.023105635,0.023256448,1.69E-05
1018.66,0.023114539,0.023277051,-3.50E-05
1018.68,0.023093201,0.023298119,-1.83E-05
1018.7,0.023090592,0.023258927,-4.53E-05
1018.72,0.023092587,0.023267447,-1.50E-05
1018.74,0.023099495,0.023261095,-4.76E-06
1018.76,0.023105482,0.023266517,-5.03E-05
1018.78,0.023090899,0.023289754,5.52E-06
1018.8,0.023072939,0.023303076,-2.22E-05
1018.82,0.023127587,0.023283713,-2.98E-05
1018.84,0.023140635,0.023272249,-5.88E-05
1018.86,0.023105482,0.023264658,3.07E-06
1018.88,0.023100723,0.023297964,-4.16E-05
1018.9,0.023112697,0.02328867,-1.52E-05
1018.92,0.023156753,0.023275347,-3.37E-05
1018.94,0.023137104,0.023301372,-2.33E-05
1018.96,0.023121907,0.023278136,-1.53E-06
1018.98,0.023091513,0.023281234,-5.71E-05
1019,0.023128508,0.023263884,-1.43E-05
1019.02,0.023113464,0.023256448,-7.36E-06
1019.04,0.023097653,0.023276896,-1.41E-05
1019.06,0.02308875,0.023268996,-5.78E-05
1019.08,0.023080614,0.02327984,9.20E-07
1019.1,0.023105328,0.023277671,-4.30E-05
1019.12,0.023089978,0.023259391,-1.66E-05
1019.14,0.023082763,0.023273798,1.17E-05
1019.16,0.023099035,0.023265898,-4.02E-05
1019.18,0.023097807,0.023289599,-4.76E-05
1019.2,0.023107324,0.023267757,-2.30E-05
1019.22,0.023144472,0.023281234,2.15E-06
1019.24,0.023115613,0.023299668,-2.99E-05
1019.26,0.023115306,0.023279995,-3.39E-05
1019.28,0.02311285,0.023259391,-3.87E-05
1019.3,0.023165042,0.02328015,-2.76E-06
1019.32,0.023125744,0.023292542,-3.05E-05
1019.34,0.023114078,0.023285571,-4.42E-05
1019.36,0.023093355,0.023311442,3.07E-07
1019.38,0.023100263,0.023274418,-2.41E-05
1019.4,0.023122214,0.023264349,-5.58E-05
1019.42,0.023076623,0.023262025,-2.76E-06
1019.44,0.023099956,0.023287895,3.07E-06
1019.46,0.023070636,0.023273953,-3.22E-05
1019.48,0.023128508,0.023264194,-3.59E-05
1019.5,0.023105021,0.023269616,-4.86E-05
1019.52,0.023089057,0.023264658,1.67E-05
1019.54,0.023112697,0.02326094,-2.24E-05
1019.56,0.023106403,0.023264968,-5.75E-05
1019.58,0.023126052,0.023269151,-1.93E-05
1019.6,0.023107938,0.023281544,-2.45E-06
1019.62,0.023104868,0.023271784,-5.23E-05
1019.64,0.023133573,0.023263884,-3.64E-05
1019.66,0.023107017,0.023293317,6.17E-05
1019.68,0.023101644,0.023284487,-6.37E-05
1019.7,0.023144933,0.023292388,-7.18E-05
1019.72,0.02311285,0.023293627,8.90E-06
1019.74,0.023137104,0.023289599,-2.32E-05
1019.76,0.023148463,0.023266827,-2.38E-05
1019.78,0.023074474,0.023278755,-4.05E-05
1019.8,0.023056053,0.023292697,-9.20E-06
1019.82,0.023122828,0.023267137,-2.78E-05
1019.84,0.023135415,0.023274108,-2.39E-05
1019.86,0.023093662,0.023271629,-3.84E-05
1019.88,0.023065724,0.023283403,-1.26E-05
1019.9,0.023056974,0.023285107,1.06E-05
1019.92,0.023107017,0.023238633,-6.37E-05
1019.94,0.023117302,0.023255828,1.24E-05
1019.96,0.023111315,0.023283713,-3.37E-05
1019.98,0.023111776,0.023276741,-1.33E-05
1020,0.023124056,0.023281699,-5.25E-05
1020.02,0.02312513,0.02325335,-2.15E-06
1020.04,0.023160744,0.023245914,-1.90E-05
1020.06,0.023114385,0.023291148,-4.26E-05
1020.08,0.023139867,0.02326125,-2.88E-05
1020.1,0.02309535,0.023300443,-4.14E-06
1020.12,0.023104254,0.023299359,-2.02E-05
1020.14,0.023113311,0.023272559,-9.47E-05
1020.16,0.023095043,0.023277826,1.47E-05
1020.18,0.023107938,0.023295176,3.50E-05
1020.2,0.023033027,0.023296725,-4.59E-05
1020.22,0.023101337,0.023276896,-3.68E-05
1020.24,0.023116227,0.023294556,-3.01E-05
1020.26,0.023131885,0.023256138,-4.11E-05
1020.28,0.023113311,0.02327039,2.62E-05
1020.3,0.023116841,0.023268996,-3.54E-05
1020.32,0.023098267,0.023292852,-1.33E-05
1020.34,0.023129275,0.02324421,-6.93E-05
1020.36,0.02315184,0.023258152,1.53E-07
1020.38,0.023147849,0.023264968,-2.91E-05
1020.4,0.023107017,0.02325335,-2.39E-05
1020.42,0.023046229,0.023286966,-9.20E-07
1020.44,0.023126512,0.023263729,-7.03E-05
1020.46,0.023155218,0.023278755,-7.06E-06
1020.48,0.023101337,0.023257378,-8.59E-06
1020.5,0.023104868,0.023283093,-9.51E-06
1020.52,0.023100109,0.023301682,-6.04E-05
1020.54,0.023067259,0.023281234,-6.44E-06
1020.56,0.023136029,0.023294556,-1.27E-05
1020.58,0.023138792,0.023263264,-6.64E-05
1020.6,0.023081228,0.023296415,3.59E-05
1020.62,0.023109626,0.023293007,-6.18E-05
1020.64,0.0231041,0.023281389,-1.03E-05
1020.66,0.023104868,0.023279065,-5.38E-05
1020.68,0.023120372,0.023267137,1.69E-06
1020.7,0.023104254,0.023286966,-1.64E-05
1020.72,0.023116381,0.023261405,-6.92E-05
1020.74,0.023093815,0.023277051,4.22E-05
1020.76,0.023111776,0.02326187,-6.27E-05
1020.78,0.023147542,0.023254899,-1.75E-05
1020.8,0.023132345,0.023265278,-1.72E-05
1020.82,0.02308921,0.02327101,-4.88E-05
1020.84,0.023087522,0.023262335,-8.13E-06
1020.86,0.023111468,0.023287585,1.04E-05
1020.88,0.023125744,0.023281234,-6.38E-05
1020.9,0.023115153,0.023242816,-3.74E-05
1020.92,0.023082763,0.023283867,1.24E-05
1020.94,0.023084912,0.0232975,-2.45E-05
1020.96,0.023082916,0.023275657,-5.29E-05
1020.98,0.023115153,0.023294401,-8.90E-06
1021,0.02313388,0.023293627,-2.22E-05
1021.02,0.023105482,0.023285726,-4.72E-05
1021.04,0.023102105,0.023273179,3.84E-06
1021.06,0.023129889,0.023288205,-9.82E-06
1021.08,0.023124363,0.02327132,-5.97E-05
1021.1,0.023111468,0.023281854,-2.68E-05
1021.12,0.023152454,0.023279375,-4.43E-05
1021.14,0.023091666,0.02323476,7.67E-06
1021.16,0.023102872,0.023271165,2.27E-05
1021.18,0.023126205,0.023261405,-0.000102168
1021.2,0.023076009,0.023276432,-1.83E-05
1021.22,0.023102258,0.023263419,4.59E-05
1021.24,0.023127126,0.023252111,-6.01E-05
1021.26,0.02307739,0.023277981,-4.02E-05
1021.28,0.023039781,0.023285107,-1.43E-05
1021.3,0.023099035,0.023281079,-1.76E-05
1021.32,0.023131731,0.023292697,-8.44E-06
1021.34,0.023143551,0.023258462,-2.02E-05
1021.36,0.023114539,0.023291458,-9.05E-06
1021.38,0.023088289,0.023304935,-7.00E-05
1021.4,0.023105328,0.02329719,-1.17E-05
1021.42,0.023177476,0.023284952,-6.29E-06
1021.44,0.023144626,0.02328867,-1.96E-05
1021.46,0.023077083,0.023273643,-7.59E-05
1021.48,0.023108245,0.02328805,-9.20E-06
1021.5,0.02314524,0.023275347,-6.44E-06
1021.52,0.023105635,0.023237239,-9.20E-06
1021.54,0.023097039,0.023285881,-1.83E-05
1021.56,0.023119144,0.023249477,-5.72E-05
1021.58,0.02305636,0.023304935,3.99E-06
1021.6,0.02311239,0.023256603,-4.16E-05
1021.62,0.023123442,0.023224691,1.63E-05
1021.64,0.023106863,0.023258462,-5.52E-05
1021.66,0.023114539,0.023286811,-3.68E-05
1021.68,0.02306864,0.023272714,-3.90E-05
1021.7,0.023090131,0.023259701,4.94E-05
1021.72,0.023129429,0.023260011,-6.06E-05
1021.74,0.023124056,0.023299204,-8.39E-05
1021.76,0.02311592,0.023304006,1.46E-05
1021.78,0.023112543,0.023298119,1.67E-05
1021.8,0.023109933,0.023295951,-5.29E-05
1021.82,0.023113464,0.023277361,-4.10E-05
1021.84,0.023106863,0.023302612,2.96E-05
1021.86,0.023135722,0.023277516,-9.07E-05
1021.88,0.023151994,0.023241731,-5.49E-05
1021.9,0.023144165,0.023291458,5.80E-05
1021.92,0.023094276,0.023293317,-1.98E-05
1021.94,0.023084298,0.02326125,-4.25E-05
1021.96,0.023111776,0.023253195,-6.81E-05
1021.98,0.023136183,0.023257223,4.60E-06
1022,0.023088596,0.023258617,3.84E-06
1022.02,0.023039628,0.023256448,-4.82E-05
1022.04,0.023081381,0.023272559,-3.30E-05
1022.06,0.023116074,0.023245139,-1.84E-05
1022.08,0.023129429,0.023263109,4.74E-05
1022.1,0.023099649,0.02327922,-0.00011352
1022.12,0.023096732,0.023289134,-3.53E-06
1022.14,0.023105789,0.023291768,1.44E-05
1022.16,0.023167344,0.023274108,-5.55E-05
1022.18,0.023143551,0.023279685,-5.58E-05
1022.2,0.023116534,0.023301372,2.82E-05
1022.22,0.023148924,0.023295486,-3.07E-05
1022.24,0.023101798,0.02328836,-6.72E-05
1022.26,0.023113771,0.023273953,2.04E-05
1022.28,0.023133573,0.023281699,-4.22E-05
1022.3,0.023077237,0.023258772,-4.33E-05
1022.32,0.023083991,0.02327132,-1.37E-05
1022.34,0.02308875,0.023286501,3.07E-06
1022.36,0.023087829,0.023273024,-2.22E-05
1022.38,0.023105942,0.023226705,-7.76E-05
1022.4,0.023105021,0.023280614,1.98E-05
1022.42,0.023121907,0.023250871,9.20E-06
1022.44,0.023079693,0.023270235,-5.55E-05
1022.46,0.023118376,0.023277361,-4.56E-05
1022.48,0.023128968,0.023259856,-4.45E-06
1022.5,0.023124209,0.023289289,-1.24E-05
1022.52,0.023131731,0.023255209,-6.09E-05
1022.54,0.023097653,0.02331423,3.77E-05
1022.56,0.02312206,0.023260011,-7.29E-05
1022.58,0.023108245,0.023296105,-3.53E-06
1022.6,0.02311592,0.023301992,-4.86E-05
1022.62,0.023126052,0.023285881,-3.37E-05
1022.64,0.023102258,0.023286656,3.44E-05
1022.66,0.023123442,0.023263574,-4.36E-05
1022.68,0.023095197,0.023281079,-4.68E-05
1022.7,0.023097499,0.02327922,-2.24E-05
1022.72,0.023123749,0.023273798,2.49E-05
1022.74,0.023118376,0.02325242,-6.11E-05
1022.76,0.023093201,0.02327953,-1.37E-05
1022.78,0.023070483,0.023251336,-3.82E-05
1022.8,0.023097039,0.023255828,-2.12E-05
1022.82,0.023117148,0.023259856,4.14E-06
1022.84,0.023093355,0.023264194,-1.60E-05
1022.86,0.023081228,0.023293162,-5.46E-05
1022.88,0.023114078,0.023273333,-3.79E-05
1022.9,0.0231216,0.023281234,-9.66E-06
1022.92,0.023128508,0.023268376,-1.73E-05
1022.94,0.023113464,0.023274418,-1.09E-05
1022.96,0.023136336,0.023287895,-3.87E-05
1022.98,0.023139867,0.023301372,-4.14E-05
1023,0.023116995,0.023286501,1.38E-05
1023.02,0.023140481,0.023290064,-5.02E-05
