Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
897.78,-0.015888217,,
897.8,-0.015875485,,
897.82,-0.015887143,,
897.84,-0.015890825,,
897.86,-0.015871804,,
897.88,-0.015868889,,
897.9,-0.015873031,,
897.92,-0.015886836,,
897.94,-0.015888831,,
897.96,-0.015885456,,
897.98,-0.015880854,,
898,-0.01587932,,
898.02,-0.015897727,,
898.04,-0.015889597,,
898.06,-0.015885916,,
898.08,-0.015895733,,
898.1,-0.015893586,,
898.12,-0.015889597,,
898.14,-0.015879934,,
898.16,-0.015888831,,
898.18,-0.015897881,,
898.2,-0.015877939,,
898.22,-0.015872264,,
898.24,-0.015885302,,
898.26,-0.015890518,,
898.28,-0.015869043,,
898.3,-0.015869349,,
898.32,-0.015888831,,
898.34,-0.015885916,,
898.36,-0.015883462,,
898.38,-0.015888524,,
898.4,-0.015881928,,
898.42,-0.015893432,,
898.44,-0.015901869,,
898.46,-0.015891131,,
898.48,-0.015880087,,
898.5,-0.015882695,,
898.52,-0.015901409,,
898.54,-0.015875945,,
898.56,-0.015872417,,
898.58,-0.015890978,,
898.6,-0.015876712,,
898.62,-0.015867815,,
898.64,-0.015881774,,
898.66,-0.015895273,,
898.68,-0.015884996,,
898.7,-0.015877939,,
898.72,-0.015882695,,
898.74,-0.015895733,,
898.76,-0.015898034,,
898.78,-0.015887603,,
898.8,-0.015886223,,
898.82,-0.015885302,,
898.84,-0.015881621,,
898.86,-0.015890671,,
898.88,-0.015900489,,
898.9,-0.01586398,,
898.92,-0.01587886,,
898.94,-0.015890518,,
898.96,-0.015872877,,
898.98,-0.015885149,,
899,-0.015885456,,
899.02,-0.015879013,,
899.04,-0.015881928,,
899.06,-0.015887603,,
899.08,-0.015887757,,
899.1,-0.01588699,,
899.12,-0.015891592,,
899.14,-0.015901716,,
899.16,-0.015888984,,
899.18,-0.015883308,,
899.2,-0.015893279,,
899.22,-0.015900182,,
899.24,-0.015876866,,
899.26,-0.015877939,,
899.28,-0.015881621,,
899.3,-0.015873338,,
899.32,-0.015878246,,
899.34,-0.015869963,,
899.36,-0.015877939,,
899.38,-0.015886223,,
899.4,-0.015889751,,
899.42,-0.015888064,,
899.44,-0.015883155,,
899.46,-0.015906011,,
899.48,-0.015902483,,
899.5,-0.015897881,,
899.52,-0.015892665,,
899.54,-0.015885302,,
899.56,-0.015884689,,
899.58,-0.015887297,,
899.6,-0.015885609,,
899.62,-0.015882388,,
899.64,-0.015866281,,
899.66,-0.015872724,,
899.68,-0.015881621,,
899.7,-0.015873951,,
899.72,-0.015892972,,
899.74,-0.015883922,,
899.76,-0.015878246,,
899.78,-0.015892359,,
899.8,-0.015892819,,
899.82,-0.015889904,,
899.84,-0.015888831,,
899.86,-0.015891745,,
899.88,-0.015899261,,
899.9,-0.015893432,,
899.92,-0.015884689,,
899.94,-0.015878553,,
899.96,-0.015886836,,
899.98,-0.015895273,,
900,-0.015882541,,
900.02,-0.015874718,,
900.04,-0.015873184,,
900.06,-0.015882235,,
900.08,-0.015875945,,
900.1,-0.015875178,,
900.12,-0.01587932,,
900.14,-0.015881161,,
900.16,-0.015888831,,
900.18,-0.015884535,,
900.2,-0.015883615,,
900.22,-0.015896654,,
900.24,-0.015914908,,
900.26,-0.015901716,,
900.28,-0.015888217,,
900.3,-0.015887603,,
900.32,-0.015899415,,
900.34,-0.015893279,,
900.36,-0.015881774,,
900.38,-0.015863674,,
900.4,-0.015857538,,
900.42,-0.015876712,,
900.44,-0.01588024,,
900.46,-0.015866588,,
900.48,-0.015879473,,
900.5,-0.015882541,,
900.52,-0.015887603,,
900.54,-0.015895887,,
900.56,-0.01589696,,
900.58,-0.015900795,,
900.6,-0.015900028,,
900.62,-0.015899722,,
900.64,-0.015885456,,
900.66,-0.015897267,,
900.68,-0.015886376,,
900.7,-0.015873338,,
900.72,-0.015885302,,
900.74,-0.015877019,,
900.76,-0.015881928,,
900.78,-0.015884689,,
900.8,-0.015857845,,
900.82,-0.015873644,,
900.84,-0.015895273,,
900.86,-0.01589466,,
900.88,-0.015881621,,
900.9,-0.015869503,,
900.92,-0.015888524,,
900.94,-0.015899261,,
900.96,-0.015897267,,
900.98,-0.015894966,,
901,-0.015889444,,
901.02,-0.015884689,,
901.04,-0.015889904,,
901.06,-0.015905397,,
901.08,-0.015889904,,
901.1,-0.015875178,,
901.12,-0.015875332,,
901.14,-0.015875945,,
901.16,-0.015887757,,
901.18,-0.015875792,,
901.2,-0.015860606,,
901.22,-0.015880701,,
901.24,-0.015890211,,
901.26,-0.015888524,,
901.28,-0.015877019,,
901.3,-0.015890211,,
901.32,-0.015906778,,
901.34,-0.015893893,,
901.36,-0.015901869,,
901.38,-0.015890211,,
901.4,-0.015888984,,
901.42,-0.015896807,,
901.44,-0.015888984,,
901.46,-0.015874411,,
901.48,-0.015857998,,
901.5,-0.015877479,,
901.52,-0.015894966,,
901.54,-0.015868889,,
901.56,-0.015865821,,
901.58,-0.015883308,,
901.6,-0.015884075,,
901.62,-0.0158965,,
901.64,-0.015891745,,
901.66,-0.015888677,,
901.68,-0.015898648,,
901.7,-0.015899568,,
901.72,-0.015881468,,
901.74,-0.015882235,,
901.76,-0.015897574,,
901.78,-0.015895733,,
901.8,-0.015893739,,
901.82,-0.015867662,,
901.84,-0.015866742,,
901.86,-0.015898341,,
901.88,-0.015881928,,
901.9,-0.015879013,,
901.92,-0.015885456,,
901.94,-0.015871497,,
901.96,-0.015873184,,
901.98,-0.015877633,,
902,-0.015892512,,
902.02,-0.015893586,,
902.04,-0.015883615,,
902.06,-0.015882695,,
902.08,-0.015886836,,
902.1,-0.015899108,,
902.12,-0.015899722,,
902.14,-0.015889444,,
902.16,-0.015899875,,
902.18,-0.015880701,,
902.2,-0.015886836,,
902.22,-0.015882541,,
902.24,-0.015884689,,
902.26,-0.015884075,,
902.28,-0.015869656,,
902.3,-0.015876252,,
902.32,-0.015883155,,
902.34,-0.015877633,,
902.36,-0.015878246,,
902.38,-0.01589512,,
902.4,-0.015890058,,
902.42,-0.015893586,,
902.44,-0.015883922,,
902.46,-0.01589512,,
902.48,-0.01588791,,
902.5,-0.015894199,,
902.52,-0.015901102,,
902.54,-0.015872417,,
902.56,-0.015875639,,
902.58,-0.015884382,,
902.6,-0.015892512,,
902.62,-0.015892665,,
902.64,-0.01587119,,
902.66,-0.015877019,,
902.68,-0.015894966,,
902.7,-0.015887603,,
902.72,-0.015888217,,
902.74,-0.015881314,,
902.76,-0.015881468,,
902.78,-0.015889444,,
902.8,-0.015880547,,
902.82,-0.015890211,,
902.84,-0.015882695,,
902.86,-0.015892359,,
902.88,-0.015890518,,
902.9,-0.015875639,,
902.92,-0.015894199,,
902.94,-0.015894966,,
902.96,-0.01588837,,
902.98,-0.015882848,,
903,-0.015886836,,
903.02,-0.015889904,,
903.04,-0.015881007,,
903.06,-0.015873031,,
903.08,-0.015881161,,
903.1,-0.015883922,,
903.12,-0.015891898,,
903.14,-0.015882695,,
903.16,-0.015867048,,
903.18,-0.015892512,,
903.2,-0.015899415,,
903.22,-0.015888677,,
903.24,-0.015897267,,
903.26,-0.015882695,,
903.28,-0.015885302,,
903.3,-0.015892972,,
903.32,-0.01587886,,
903.34,-0.015887757,,
903.36,-0.015889137,,
903.38,-0.015873031,,
903.4,-0.015875025,,
903.42,-0.015888831,,
903.44,-0.015886683,,
903.46,-0.015885763,,
903.48,-0.015880854,,
903.5,-0.015880087,,
903.52,-0.015891285,,
903.54,-0.015894353,,
903.56,-0.015892665,,
903.58,-0.015887143,,
903.6,-0.015882848,,
903.62,-0.015885456,,
903.64,-0.015887143,,
903.66,-0.015891285,,
903.68,-0.015889444,,
903.7,-0.015879473,,
903.72,-0.015876866,,
903.74,-0.015877479,,
903.76,-0.015893432,,
903.78,-0.015886069,,
903.8,-0.015883615,,
903.82,-0.015885149,,
903.84,-0.015872724,,
903.86,-0.015894966,,
903.88,-0.015888984,,
903.9,-0.015871037,,
903.92,-0.015889751,,
903.94,-0.0158965,,
903.96,-0.015887143,,
903.98,-0.015882081,,
904,-0.015882541,,
904.02,-0.015892052,,
904.04,-0.015894199,,
904.06,-0.015893739,,
904.08,-0.015892359,,
904.1,-0.015874105,,
904.12,-0.015880547,,
904.14,-0.015885916,,
904.16,-0.01588653,,
904.18,-0.015881774,,
904.2,-0.015874258,,
904.22,-0.015873184,,
904.24,-0.015873338,,
904.26,-0.015895426,,
904.28,-0.015886069,,
904.3,-0.015881928,,
904.32,-0.01589558,,
904.34,-0.015893586,,
904.36,-0.015893432,,
904.38,-0.015893279,,
904.4,-0.015897574,,
904.42,-0.01589604,,
904.44,-0.015888524,,
904.46,-0.015884842,,
904.48,-0.015869196,,
904.5,-0.015877019,,
904.52,-0.015888217,,
904.54,-0.015870423,,
904.56,-0.015877939,,
904.58,-0.015878246,,
904.6,-0.015878093,,
904.62,-0.015888524,,
904.64,-0.015881314,,
904.66,-0.015889597,,
904.68,-0.01589558,,
904.7,-0.015888524,,
904.72,-0.01588699,,
904.74,-0.01588837,,
904.76,-0.015902483,,
904.78,-0.015890211,,
904.8,-0.015884689,,
904.82,-0.015898955,,
904.84,-0.015886683,,
904.86,-0.015888831,,
904.88,-0.015875639,,
904.9,-0.015874258,,
904.92,-0.015888677,,
904.94,-0.015874411,,
904.96,-0.01587073,,
904.98,-0.015874872,,
905,-0.015877172,,
905.02,-0.015883462,,
905.04,-0.015881928,,
905.06,-0.01589466,,
905.08,-0.015886683,,
905.1,-0.015890364,,
905.12,-0.01589512,,
905.14,-0.015900489,,
905.16,-0.015898801,,
905.18,-0.015886836,,
905.2,-0.015892972,,
905.22,-0.015888217,,
905.24,-0.015884382,,
905.26,-0.015894353,,
905.28,-0.015878706,,
905.3,-0.015860606,,
905.32,-0.015884689,,
905.34,-0.015887603,,
905.36,-0.015879627,,
905.38,-0.015869349,,
905.4,-0.015875945,,
905.42,-0.015884689,,
905.44,-0.015881928,,
905.46,-0.015902329,,
905.48,-0.015893893,,
905.5,-0.015875025,,
905.52,-0.015889751,,
905.54,-0.015902789,,
905.56,-0.015909539,,
905.58,-0.015892205,,
905.6,-0.01588653,,
905.62,-0.015894813,,
905.64,-0.015873031,,
905.66,-0.015878706,,
905.68,-0.015893126,,
905.7,-0.0158784,,
905.72,-0.015859685,,
905.74,-0.015863674,,
905.76,-0.015876712,,
905.78,-0.015881928,,
905.8,-0.015890978,,
905.82,-0.015882848,,
905.84,-0.015877172,,
905.86,-0.015901102,,
905.88,-0.015904937,,
905.9,-0.01589512,,
905.92,-0.015891745,,
905.94,-0.015893126,,
905.96,-0.015906011,,
905.98,-0.015889904,,
906,-0.015872571,,
906.02,-0.015885456,,
906.04,-0.015881007,,
906.06,-0.015876405,,
906.08,-0.01588699,,
906.1,-0.015881621,,
906.12,-0.01586398,,
906.14,-0.01587073,,
906.16,-0.01588791,,
906.18,-0.015892819,,
906.2,-0.015883922,,
906.22,-0.0158784,,
906.24,-0.015892052,,
906.26,-0.015894046,,
906.28,-0.015889904,,
906.3,-0.015892512,,
906.32,-0.015893279,,
906.34,-0.015902176,,
906.36,-0.015900949,,
906.38,-0.015868429,,
906.4,-0.015875639,,
906.42,-0.015893586,,
906.44,-0.015889137,,
906.46,-0.015885916,,
906.48,-0.015874718,,
906.5,-0.015866895,,
906.52,-0.015882695,,
906.54,-0.015880701,,
906.56,-0.015883155,,
906.58,-0.015883308,,
906.6,-0.01588791,,
906.62,-0.015887757,,
906.64,-0.015878093,,
906.66,-0.015890671,,
906.68,-0.015899108,,
906.7,-0.01589696,,
906.72,-0.015881621,,
906.74,-0.015893586,,
906.76,-0.015900335,,
906.78,-0.015877172,,
906.8,-0.015873644,,
906.82,-0.015899875,,
906.84,-0.015882235,,
906.86,-0.015878553,,
906.88,-0.01587886,,
906.9,-0.015876252,,
906.92,-0.015890978,,
906.94,-0.015875025,,
906.96,-0.015894966,,
906.98,-0.015892972,,
907,-0.015885149,,
907.02,-0.015879013,,
907.04,-0.015890211,,
907.06,-0.01589512,,
907.08,-0.015884535,,
907.1,-0.01587027,,
907.12,-0.015875639,,
907.14,-0.015890978,,
907.16,-0.015890211,,
907.18,-0.015873798,,
907.2,-0.015872724,,
907.22,-0.015902636,,
907.24,-0.015904323,,
907.26,-0.015881007,,
907.28,-0.015883768,,
907.3,-0.015891745,,
907.32,-0.015889444,,
907.34,-0.015887603,,
907.36,-0.015871343,,
907.38,-0.015881468,,
907.4,-0.015882235,,
907.42,-0.015869809,,
907.44,-0.015875332,,
907.46,-0.015889597,,
907.48,-0.015888217,,
907.5,-0.015883922,,
907.52,-0.015889904,,
907.54,-0.015894046,,
907.56,-0.015891898,,
907.58,-0.015886376,,
907.6,-0.015892359,,
907.62,-0.015894353,,
907.64,-0.015881621,,
907.66,-0.015886223,,
907.68,-0.015881468,,
907.7,-0.015885149,,
907.72,-0.015889444,,
907.74,-0.015877172,,
907.76,-0.015884382,,
907.78,-0.01589558,,
907.8,-0.015884842,,
907.82,-0.015873798,,
907.84,-0.01587886,,
907.86,-0.015891592,,
907.88,-0.015880854,,
907.9,-0.015871037,,
907.92,-0.015897421,,
907.94,-0.015884842,,
907.96,-0.015879934,,
907.98,-0.015882388,,
908,-0.015904323,,
908.02,-0.015912147,,
908.04,-0.01587932,,
908.06,-0.015890058,,
908.08,-0.01588699,,
908.1,-0.015891898,,
908.12,-0.015892819,,
908.14,-0.015889137,,
908.16,-0.015870116,,
908.18,-0.015853856,,
908.2,-0.015872264,,
908.22,-0.015890211,,
908.24,-0.01590325,,
908.26,-0.015884842,,
908.28,-0.015851862,,
908.3,-0.015871343,,
908.32,-0.015909539,,
908.34,-0.01592089,,
908.36,-0.015889291,,
908.38,-0.015874105,,
908.4,-0.015887143,,
908.42,-0.015893279,,
908.44,-0.015883922,,
908.46,-0.015893126,,
908.48,-0.015899108,,
908.5,-0.015867202,,
908.52,-0.015876866,,
908.54,-0.015879627,,
908.56,-0.01588837,,
908.58,-0.015879167,,
908.6,-0.015887143,,
908.62,-0.015889751,,
908.64,-0.015881468,,
908.66,-0.015888831,,
908.68,-0.015866435,,
908.7,-0.015885456,,
908.72,-0.015898494,,
908.74,-0.015887143,,
908.76,-0.015882235,,
908.78,-0.015884535,,
908.8,-0.015879013,,
908.82,-0.01589558,,
908.84,-0.015890978,,
908.86,-0.01589466,,
908.88,-0.015891745,,
908.9,-0.015874411,,
908.92,-0.015886683,,
908.94,-0.015891592,,
908.96,-0.015889751,,
908.98,-0.015868429,,
909,-0.015876099,,
909.02,-0.015884996,,
909.04,-0.015878246,,
909.06,-0.015883768,,
909.08,-0.015881621,,
909.1,-0.015886683,,
909.12,-0.015905551,,
909.14,-0.015875945,,
909.16,-0.015885763,,
909.18,-0.015900949,,
909.2,-0.015896654,,
909.22,-0.015884382,,
909.24,-0.015875178,,
909.26,-0.015884996,,
909.28,-0.015888217,,
909.3,-0.015889597,,
909.32,-0.01587211,,
909.34,-0.015885916,,
909.36,-0.015894813,,
909.38,-0.015884229,,
909.4,-0.015887603,,
909.42,-0.015883155,,
909.44,-0.015875639,,
909.46,-0.015891438,,
909.48,-0.01589604,,
909.5,-0.015871497,,
909.52,-0.015888217,,
909.54,-0.015885916,,
909.56,-0.015877479,,
909.58,-0.015896654,,
909.6,-0.015888984,,
909.62,-0.015898034,,
909.64,-0.015885763,,
909.66,-0.015875792,,
909.68,-0.015889904,,
909.7,-0.015889751,,
909.72,-0.015883001,,
909.74,-0.015879934,,
909.76,-0.015874872,,
909.78,-0.015877326,,
909.8,-0.015885916,,
909.82,-0.015885456,,
909.84,-0.015879934,,
909.86,-0.015891438,,
909.88,-0.01589696,,
909.9,-0.015889904,,
909.92,-0.015896807,,
909.94,-0.015887603,,
909.96,-0.015880087,,
909.98,-0.015894353,,
910,-0.015879013,,
910.02,-0.015875792,,
910.04,-0.015887757,,
910.06,-0.015869809,,
910.08,-0.015879934,,
910.1,-0.015891131,,
910.12,-0.015882235,,
910.14,-0.015886069,,
910.16,-0.01589466,,
910.18,-0.015890211,,
910.2,-0.015898494,,
910.22,-0.015893893,,
910.24,-0.015876712,,
910.26,-0.015894046,,
910.28,-0.015887143,,
910.3,-0.015868122,,
910.32,-0.015888831,,
910.34,-0.015892972,,
910.36,-0.015864747,,
910.38,-0.015868276,,
910.4,-0.015890671,,
910.42,-0.015899108,,
910.44,-0.01589604,,
910.46,-0.015867048,,
910.48,-0.015876559,,
910.5,-0.015900795,,
910.52,-0.015890211,,
910.54,-0.015885149,,
910.56,-0.015878553,,
910.58,-0.015885763,,
910.6,-0.015896347,,
910.62,-0.015881928,,
910.64,-0.015876866,,
910.66,-0.015899568,,
910.68,-0.015894046,,
910.7,-0.015883615,,
910.72,-0.015890058,,
910.74,-0.015874872,,
910.76,-0.015871037,,
910.78,-0.015891898,,
910.8,-0.015881468,,
910.82,-0.015875792,,
910.84,-0.015878093,,
910.86,-0.015883768,,
910.88,-0.01587932,,
910.9,-0.015888984,,
910.92,-0.015904784,,
910.94,-0.015898801,,
910.96,-0.015896654,,
910.98,-0.015884075,,
911,-0.015879167,,
911.02,-0.015892359,,
911.04,-0.015893739,,
911.06,-0.015886223,,
911.08,-0.015875025,,
911.1,-0.01585539,,
911.12,-0.015883922,,
911.14,-0.01588745,,
911.16,-0.015875792,,
911.18,-0.015888831,,
911.2,-0.015890825,,
911.22,-0.015893893,,
911.24,-0.015875639,,
911.26,-0.015879473,,
911.28,-0.015904937,,
911.3,-0.015899261,,
911.32,-0.015880547,,
911.34,-0.015882081,,
911.36,-0.015888984,,
911.38,-0.01588745,,
911.4,-0.015889597,,
911.42,-0.015898034,,
911.44,-0.01588837,,
911.46,-0.015893432,,
911.48,-0.015877019,,
911.5,-0.015867969,,
911.52,-0.015883462,,
911.54,-0.015878553,,
911.56,-0.015877939,,
911.58,-0.015884229,,
911.6,-0.015879934,,
911.62,-0.015853703,,
911.64,-0.015875025,,
911.66,-0.015926106,,
911.68,-0.015907852,,
911.7,-0.015881468,,
911.72,-0.015881928,,
911.74,-0.015903096,,
911.76,-0.015905551,,
911.78,-0.015891745,,
911.8,-0.015895733,,
911.82,-0.015893586,,
911.84,-0.015864901,,
911.86,-0.015868582,,
911.88,-0.015881621,,
911.9,-0.015869963,,
911.92,-0.015875792,,
911.94,-0.015884229,,
911.96,-0.015875025,,
911.98,-0.01587027,,
912,-0.015887143,,
912.02,-0.015899568,,
912.04,-0.015891592,,
912.06,-0.015900335,,
912.08,-0.015906931,,
912.1,-0.015889751,,
912.12,-0.015884689,,
912.14,-0.015889597,,
912.16,-0.015892512,,
912.18,-0.01589558,,
912.2,-0.015887757,,
912.22,-0.015874565,,
912.24,-0.015854623,,
912.26,-0.015874105,,
912.28,-0.015893279,,
912.3,-0.015876559,,
912.32,-0.015882541,,
912.34,-0.015873338,,
912.36,-0.015874872,,
912.38,-0.015890058,,
912.4,-0.015898494,,
912.42,-0.015897421,,
912.44,-0.015890211,,
912.46,-0.015898648,,
912.48,-0.015898801,,
912.5,-0.015882388,,
912.52,-0.015892512,,
912.54,-0.015908005,,
912.56,-0.015884689,,
912.58,-0.015869043,,
912.6,-0.015878093,,
912.62,-0.015881621,,
912.64,-0.015868582,,
912.66,-0.015861526,,
912.68,-0.015875485,,
912.7,-0.015893279,,
912.72,-0.015891745,,
912.74,-0.01586168,,
912.76,-0.015883768,,
912.78,-0.015910459,,
912.8,-0.015914754,,
912.82,-0.015902176,,
912.84,-0.015885763,,
912.86,-0.015894199,,
912.88,-0.015888831,,
912.9,-0.015891745,,
912.92,-0.015894966,,
912.94,-0.015868429,,
912.96,-0.015865208,,
912.98,-0.015869043,,
913,-0.015874411,,
913.02,-0.015876712,,
913.04,-0.015871497,,
913.06,-0.015886376,,
913.08,-0.015894506,,
913.1,-0.015888984,,
913.12,-0.015890364,,
913.14,-0.015898188,,
913.16,-0.015898341,,
913.18,-0.015897881,,
913.2,-0.015901256,,
913.22,-0.015887143,,
913.24,-0.015882388,,
913.26,-0.015893432,,
913.28,-0.015878246,,
913.3,-0.015884229,,
913.32,-0.015890825,,
913.34,-0.015865208,,
913.36,-0.01587027,,
913.38,-0.015883922,,
913.4,-0.015877019,,
913.42,-0.015885456,,
913.44,-0.015881007,,
913.46,-0.015883615,,
913.48,-0.015894353,,
913.5,-0.015885609,,
913.52,-0.015900028,,
913.54,-0.01591138,,
913.56,-0.015893126,,
913.58,-0.015884689,,
913.6,-0.015909999,,
913.62,-0.015886376,,
913.64,-0.015876712,,
913.66,-0.01588745,,
913.68,-0.015861833,,
913.7,-0.015869809,,
913.72,-0.015876252,,
913.74,-0.015867202,,
913.76,-0.015867662,,
913.78,-0.015880701,,
913.8,-0.015888831,,
913.82,-0.015898648,,
913.84,-0.015883922,,
913.86,-0.015895426,,
913.88,-0.015917822,,
913.9,-0.015907085,,
913.92,-0.01589558,,
913.94,-0.015886069,,
913.96,-0.015885763,,
913.98,-0.015894966,,
914,-0.015892819,,
914.02,-0.015869196,,
914.04,-0.015856464,,
914.06,-0.015871957,,
914.08,-0.015877786,,
914.1,-0.015880547,,
914.12,-0.015879627,,
914.14,-0.015874105,,
914.16,-0.015887603,,
914.18,-0.015886683,,
914.2,-0.015882541,,
914.22,-0.015904017,,
914.24,-0.015900949,,
914.26,-0.015893739,,
914.28,-0.015883462,,
914.3,-0.015897114,,
914.32,-0.015910919,,
914.34,-0.01589466,,
914.36,-0.01587165,,
914.38,-0.015883308,,
914.4,-0.015900335,,
914.42,-0.015868582,,
914.44,-0.015865668,,
914.46,-0.015869196,,
914.48,-0.015863674,,
914.5,-0.015876099,,
914.52,-0.015897574,,
914.54,-0.015862447,,
914.56,-0.015859225,,
914.58,-0.015918743,,
914.6,-0.015905397,,
914.62,-0.015902943,,
914.64,-0.015909079,,
914.66,-0.015891438,,
914.68,-0.015890825,,
914.7,-0.015903556,,
914.72,-0.015916288,,
914.74,-0.015875485,,
914.76,-0.015848488,,
914.78,-0.015877172,,
914.8,-0.015874718,,
914.82,-0.015864747,,
914.84,-0.015882541,,
914.86,-0.0158784,,
914.88,-0.015860146,,
914.9,-0.015885302,,
914.92,-0.015920123,,
914.94,-0.015882235,,
914.96,-0.015885609,,
914.98,-0.015911226,,
915,-0.015905397,,
915.02,-0.015886069,,
915.04,-0.015882848,,
915.06,-0.015901256,,
915.08,-0.015883615,,
915.1,-0.015874258,,
915.12,-0.015899415,,
915.14,-0.015888524,,
915.16,-0.015863367,,
915.18,-0.015869196,,
915.2,-0.015887603,,
915.22,-0.015882695,,
915.24,-0.015865821,,
915.26,-0.015881621,,
915.28,-0.015881161,,
915.3,-0.015880394,,
915.32,-0.015899722,,
915.34,-0.01590417,,
915.36,-0.015883155,,
915.38,-0.015891898,,
915.4,-0.015915214,,
915.42,-0.015890825,,
915.44,-0.015886376,,
915.46,-0.015893893,,
915.48,-0.015885456,,
915.5,-0.015877019,,
915.52,-0.015872571,,
915.54,-0.015880087,,
915.56,-0.01588024,,
915.58,-0.015869656,,
915.6,-0.015872571,,
915.62,-0.015881161,,
915.64,-0.015894046,,
915.66,-0.015890978,,
915.68,-0.015888064,,
915.7,-0.015885609,,
915.72,-0.015904937,,
915.74,-0.015906624,,
915.76,-0.015873798,,
915.78,-0.015891285,,
915.8,-0.015892819,,
915.82,-0.015879627,,
915.84,-0.015894966,,
915.86,-0.015893126,,
915.88,-0.015869656,,
915.9,-0.015878246,,
915.92,-0.015883922,,
915.94,-0.015891285,,
915.96,-0.01588791,,
915.98,-0.015856924,,
916,-0.015880394,,
916.02,-0.015905704,,
916.04,-0.015873951,,
916.06,-0.01588699,,
916.08,-0.01589558,,
916.1,-0.015883001,,
916.12,-0.015901409,,
916.14,-0.0158965,,
916.16,-0.015883768,,
916.18,-0.015886223,,
916.2,-0.015894199,,
916.22,-0.01588791,,
916.24,-0.015884996,,
916.26,-0.015877326,,
916.28,-0.015868429,,
916.3,-0.015889904,,
916.32,-0.015883462,,
916.34,-0.015870576,,
916.36,-0.015879167,,
916.38,-0.015883308,,
916.4,-0.015890058,,
916.42,-0.015897267,,
916.44,-0.015880394,,
916.46,-0.015885916,,
916.48,-0.015907545,,
916.5,-0.01589558,,
916.52,-0.015879934,,
916.54,-0.015878706,,
916.56,-0.015896193,,
916.58,-0.015899722,,
916.6,-0.015871957,,
916.62,-0.015865668,,
916.64,-0.015888217,,
916.66,-0.015886683,,
916.68,-0.015874718,,
916.7,-0.015877479,,
916.72,-0.015877633,,
916.74,-0.015891131,,
916.76,-0.015897727,,
916.78,-0.015878706,,
916.8,-0.015888524,,
916.82,-0.015910613,,
916.84,-0.015890518,,
916.86,-0.015894506,,
916.88,-0.01588699,,
916.9,-0.015884075,,
916.92,-0.015892665,,
916.94,-0.015881007,,
916.96,-0.015878706,,
916.98,-0.015868889,,
917,-0.015883768,,
917.02,-0.015889597,,
917.04,-0.015884229,,
917.06,-0.015874565,,
917.08,-0.015883922,,
917.1,-0.0159123,,
917.12,-0.015883615,,
917.14,-0.015891131,,
917.16,-0.015890978,,
917.18,-0.015879627,,
917.2,-0.015889597,,
917.22,-0.015884075,,
917.24,-0.015873491,,
917.26,-0.015890825,,
917.28,-0.015884229,,
917.3,-0.015867815,,
917.32,-0.015891131,,
917.34,-0.015892819,,
917.36,-0.015877326,,
917.38,-0.015893586,,
917.4,-0.015890671,,
917.42,-0.015886683,,
917.44,-0.015893279,,
917.46,-0.015884842,,
917.48,-0.015879167,,
917.5,-0.015892512,,
917.52,-0.015897881,,
917.54,-0.015876405,,
917.56,-0.015882388,,
917.58,-0.01589604,,
917.6,-0.015884842,,
917.62,-0.015876405,,
917.64,-0.015886069,,
917.66,-0.015881468,,
917.68,-0.015888984,,
917.7,-0.015874105,,
917.72,-0.015881007,,
917.74,-0.015880701,,
917.76,-0.015889444,,
917.78,-0.015891438,,
917.8,-0.015884842,,
917.82,-0.015892819,,
917.84,-0.01589696,,
917.86,-0.015885456,,
917.88,-0.015892665,,
917.9,-0.015897267,,
917.92,-0.015882541,,
917.94,-0.015873184,,
917.96,-0.015881928,,
917.98,-0.015883768,,
918,-0.015874105,,
918.02,-0.015883922,,
918.04,-0.015883615,,
918.06,-0.015880087,,
918.08,-0.015894966,,
918.1,-0.015895273,,
918.12,-0.015883308,,
918.14,-0.01589604,,
918.16,-0.015894966,,
918.18,-0.015879627,,
918.2,-0.01589466,,
918.22,-0.015891745,,
918.24,-0.015875178,,
918.26,-0.015882388,,
918.28,-0.015882848,,
918.3,-0.015882235,,
918.32,-0.015881161,,
918.34,-0.015881007,,
918.36,-0.015894046,,
918.38,-0.015890825,,
918.4,-0.015881007,,
918.42,-0.015896654,,
918.44,-0.015889137,,
918.46,-0.015886683,,
918.48,-0.015891898,,
918.5,-0.015881468,,
918.52,-0.015885916,,
918.54,-0.015884535,,
918.56,-0.015878553,,
918.58,-0.015879013,,
918.6,-0.015878706,,
918.62,-0.015886223,,
918.64,-0.015885456,,
918.66,-0.01588745,,
918.68,-0.015879013,,
918.7,-0.01588837,,
918.72,-0.015903863,,
918.74,-0.015883308,,
918.76,-0.015878553,,
918.78,-0.015900642,,
918.8,-0.015885609,,
918.82,-0.015875332,,
918.84,-0.015891898,,
918.86,-0.015889904,,
918.88,-0.015878553,,
918.9,-0.015890211,,
918.92,-0.015890364,,
918.94,-0.015872571,,
918.96,-0.015888217,,
918.98,-0.015889291,,
919,-0.015885609,,
919.02,-0.015882848,,
919.04,-0.015874105,,
919.06,-0.01588699,,
919.08,-0.015888217,,
919.1,-0.015873798,,
919.12,-0.015897421,,
919.14,-0.015893739,,
919.16,-0.015885916,,
919.18,-0.015883768,,
919.2,-0.015900335,,
919.22,-0.015886836,,
919.24,-0.015892512,,
919.26,-0.015891898,,
919.28,-0.015882081,,
919.3,-0.015882388,,
